"@_fa"	"prism:url"	"dc:identifier"	"eid"	"dc:title"	"dc:creator"	"prism:publicationName"	"prism:issn"	"prism:eIssn"	"prism:pageRange"	"prism:coverDate"	"prism:coverDisplayDate"	"prism:doi"	"citedby-count"	"prism:aggregationType"	"subtype"	"subtypeDescription"	"source-id"	"openaccess"	"openaccessFlag"	"entry_number"	"prism:volume"	"prism:issueIdentifier"	"article-number"	"pubmed-id"	"pii"	"error"
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84987763922"	"SCOPUS_ID:84987763922"	"2-s2.0-84987763922"	"Environmental dynamics of the estuary of the pacoti river in Ceará, Brazil: proposals for management and environmental planning"	"Silva E."	"Journal of Coastal Research"	"07490208"	"15515036"	"143-147"	"2016-03-01"	"1 March 2016"	"10.2112/SI75-029.1"	"1"	"Journal"	"cp"	"Conference Paper"	"27374"	"0"	"FALSE"	"231"	"1"	"75"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/85018078001"	"SCOPUS_ID:85018078001"	"2-s2.0-85018078001"	"Waters of Brazil: Strategic analysis"	"de Mattos Bicudo C."	"Waters of Brazil: Strategic Analysis"	NA	NA	"1-191"	"2016-01-01"	"1 January 2016"	"10.1007/978-3-319-41372-3"	"0"	"Book"	"bk"	"Book"	"21100809588"	"0"	"FALSE"	"232"	NA	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/85018072829"	"SCOPUS_ID:85018072829"	"2-s2.0-85018072829"	"Education for sustainability of water resources"	"Krasilchik M."	"Waters of Brazil: Strategic Analysis"	NA	NA	"105-117"	"2016-01-01"	"1 January 2016"	"10.1007/978-3-319-41372-3_8"	"0"	"Book"	"ch"	"Chapter"	"21100809588"	"0"	"FALSE"	"233"	NA	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84994627695"	"SCOPUS_ID:84994627695"	"2-s2.0-84994627695"	"Potassium and irrigation levels in the production of lettuce grown in greenhouses"	"Valeriano T."	"IRRIGA"	"14137895"	"18083765"	"620-630"	"2016-01-01"	"2016"	NA	"3"	"Journal"	"ar"	"Article"	"4900152411"	"0"	"FALSE"	"234"	"21"	"3"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84988937179"	"SCOPUS_ID:84988937179"	"2-s2.0-84988937179"	"Search for objective environmental performance indicators of primary schools"	"Fehr M."	"Benchmarking"	"14635771"	NA	"1922-1936"	"2016-01-01"	"2016"	"10.1108/BIJ-09-2015-0085"	"0"	"Journal"	"ar"	"Article"	"20793"	"0"	"FALSE"	"235"	"23"	"7"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84955299173"	"SCOPUS_ID:84955299173"	"2-s2.0-84955299173"	"Environmental education for sustainable management of the basins of the rivers Pirapó, Paranapanema III and Parapanema IV"	"Obara A."	"Brazilian Journal of Biology"	"15196984"	"16784375"	"S137-S147"	"2015-12-01"	"1 December 2015"	"10.1590/1519-6984.01113suppl"	"2"	"Journal"	"ar"	"Article"	"13841"	"1"	"TRUE"	"236"	"75"	"4"	NA	"26815942"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84960325168"	"SCOPUS_ID:84960325168"	"2-s2.0-84960325168"	"Hepatitis a seroprevalence in preschool children in Assis Brazil, Acre, Brazil, in 2003 and 2010"	"Pereira T."	"International Health"	"18763413"	"18763405"	"132-141"	"2015-05-22"	"22 May 2015"	"10.1093/inthealth/ihv041"	"0"	"Journal"	"ar"	"Article"	"19500156817"	"0"	"FALSE"	"237"	"8"	"2"	NA	"26163116"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84958567802"	"SCOPUS_ID:84958567802"	"2-s2.0-84958567802"	"Landscape of WASH-relevant training for humanitarian emergencies"	"Dorea C."	"PLoS Currents"	NA	"21573999"	NA	"2015-05-07"	"7 May 2015"	"10.1371/currents.dis.a0351bdc63f477245858caa7638e8525"	"1"	"Journal"	"ar"	"Article"	"21100218003"	"1"	"TRUE"	"238"	"7"	"DISASTERS"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84930671255"	"SCOPUS_ID:84930671255"	"2-s2.0-84930671255"	"First record of invasive lionfish (Pterois volitans) for the Brazilian coast"	"Ferreira C."	"PLoS ONE"	NA	"19326203"	NA	"2015-04-22"	"22 April 2015"	"10.1371/journal.pone.0123002"	"58"	"Journal"	"ar"	"Article"	"10600153309"	"1"	"TRUE"	"239"	"10"	"4"	"e0123002"	"25901361"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84920193571"	"SCOPUS_ID:84920193571"	"2-s2.0-84920193571"	"Combined MFA and LCA approach to evaluate the metabolism of service polygons: A case study on a university campus"	"Lopes Silva D."	"Resources, Conservation and Recycling"	"09213449"	"18790658"	"157-168"	"2015-01-01"	"January 2015"	"10.1016/j.resconrec.2014.11.001"	"15"	"Journal"	"ar"	"Article"	"26424"	"0"	"FALSE"	"240"	"94"	NA	NA	NA	"S092134491400233X"	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84930900290"	"SCOPUS_ID:84930900290"	"2-s2.0-84930900290"	"Hydrochemical relations applied to water quality assessment in the Ibitinga Stream basin, Rio Claro (SP)"	"Christofoletti S."	"Geociencias"	"01019082"	"1980900X"	"224-237"	"2015-01-01"	"2015"	NA	"2"	"Journal"	"ar"	"Article"	"33825"	"0"	"FALSE"	"241"	"34"	"2"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/85009971893"	"SCOPUS_ID:85009971893"	"2-s2.0-85009971893"	"Environmental Management: An Overview in Higher Education Institutions"	"Rauen T."	"Procedia Manufacturing"	NA	"23519789"	"3682-3688"	"2015-01-01"	"2015"	"10.1016/j.promfg.2015.07.785"	"5"	"Journal"	"ar"	"Article"	"21100792109"	"1"	"TRUE"	"242"	"3"	NA	NA	NA	"S2351978915007866"	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84936757847"	"SCOPUS_ID:84936757847"	"2-s2.0-84936757847"	"Analysis of the evolution and future estimates of collected domestic solid waste in joão pessoa and its relation with other consumption indicators"	"da Francisco Medeiros J."	"Engenharia Sanitaria e Ambiental"	"14134152"	NA	"119-130"	"2015-01-01"	"7 July 2015"	"10.1590/S1413-41522015020000120117"	"4"	"Journal"	"ar"	"Article"	"4700152869"	"1"	"TRUE"	"243"	"20"	"1"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84921753506"	"SCOPUS_ID:84921753506"	"2-s2.0-84921753506"	"Ocean predictive skill assessments in the South Atlantic: Crowd-sourcing of student-based discovery"	"Sacatelli R."	"2014 Oceans - St. John's, OCEANS 2014"	NA	NA	NA	"2015-01-01"	"6 January 2015"	"10.1109/OCEANS.2014.7003134"	"4"	"Conference Proceeding"	"cp"	"Conference Paper"	"21100368994"	"0"	"FALSE"	"244"	NA	NA	"7003134"	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84916931712"	"SCOPUS_ID:84916931712"	"2-s2.0-84916931712"	"Science and education across cultures: another look at the Negev Bedouins and their environmental management practices"	"Saito C."	"Cultural Studies of Science Education"	"18711502"	"18711510"	"977-991"	"2014-12-04"	"4 December 2014"	"10.1007/s11422-014-9577-0"	"0"	"Journal"	"ar"	"Article"	"4700152624"	"0"	"FALSE"	"245"	"9"	"4"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84952314459"	"SCOPUS_ID:84952314459"	"2-s2.0-84952314459"	"Guidelines for coastal zone management in the Amazon estuary (Amapá, Brazil)"	"Gomes R."	"Journal of Coastal Research"	"07490208"	"15515036"	"401-406"	"2014-04-01"	"1 April 2014"	"10.2112/SI70-068.1"	"0"	"Journal"	"ar"	"Article"	"27374"	"0"	"FALSE"	"246"	"70"	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84952323024"	"SCOPUS_ID:84952323024"	"2-s2.0-84952323024"	"Methodology for the development of 3D GIS models in the Coastal Zone"	"Magarotto M."	"Journal of Coastal Research"	"07490208"	"15515036"	"479-484"	"2014-04-01"	"1 April 2014"	"10.2112/SI70-081.1"	"6"	"Journal"	"ar"	"Article"	"27374"	"0"	"FALSE"	"247"	"70"	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84895744959"	"SCOPUS_ID:84895744959"	"2-s2.0-84895744959"	"Adverse socioeconomic conditions and oocyst-related factors are associated with congenital toxoplasmosis in a population-based study in Minas Gerais, Brazil"	"Carellos E."	"PLoS ONE"	NA	"19326203"	NA	"2014-02-11"	"11 February 2014"	"10.1371/journal.pone.0088588"	"13"	"Journal"	"ar"	"Article"	"10600153309"	"1"	"TRUE"	"248"	"9"	"2"	"e88588"	"24523920"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84924111205"	"SCOPUS_ID:84924111205"	"2-s2.0-84924111205"	"Estimated production and evapotranspiration of irrigated bean cultivars"	"De Santana M."	"Engenharia Agricola"	"01006916"	"18084389"	"1089-1103"	"2014-01-01"	"2014"	NA	"1"	"Journal"	"ar"	"Article"	"101441"	"0"	"FALSE"	"249"	"34"	"6"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/85014071893"	"SCOPUS_ID:85014071893"	"2-s2.0-85014071893"	"The missing piece in the conservation puzzle: Cohesion among environmental, economic and social dimensions"	"Barbosa F."	"The Global Water System in the Anthropocene: Challenges for Science and Governance"	NA	NA	"215-227"	"2014-01-01"	"1 January 2014"	"10.1007/978-3-319-07548-8_15"	"2"	"Book"	"ch"	"Chapter"	"21100828074"	"0"	"FALSE"	"250"	NA	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84895561581"	"SCOPUS_ID:84895561581"	"2-s2.0-84895561581"	"Composition and quantification of the anthropogenic and natural fractions of wastes collected from the stormwater drainage system for discussions about the waste management and people behavior"	"de Barros T."	"Environment, Development and Sustainability"	"1387585X"	NA	"415-429"	"2014-01-01"	"April 2014"	"10.1007/s10668-013-9484-7"	"4"	"Journal"	"ar"	"Article"	"20902"	"0"	"FALSE"	"251"	"16"	"2"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84902157084"	"SCOPUS_ID:84902157084"	"2-s2.0-84902157084"	"Managing physical and anthropogenic hazards on macrotidal Amazon beaches"	"Pereira L."	"Ocean and Coastal Management"	"09645691"	NA	"149-162"	"2014-01-01"	"August 2014"	"10.1016/j.ocecoaman.2014.05.008"	"8"	"Journal"	"ar"	"Article"	"28333"	"0"	"FALSE"	"252"	"96"	NA	NA	NA	"S0964569114001501"	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/85015422955"	"SCOPUS_ID:85015422955"	"2-s2.0-85015422955"	"Preliminary model for environmental management in the production of surfboards"	"Grijó P."	"Journal of Environmental Accounting and Management"	"23256192"	"23256206"	"171-180"	"2014-01-01"	"2014"	"10.5890/JEAM.2014.06.007"	"0"	"Journal"	"ar"	"Article"	"21100787105"	"0"	"FALSE"	"253"	"2"	"2"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84930433093"	"SCOPUS_ID:84930433093"	"2-s2.0-84930433093"	"Evaluation of educational videos produced in Brazil about infant diarrhea: A documental study"	"Do Nascimento L."	"Online Brazilian Journal of Nursing"	NA	"16764285"	"311-320"	"2014-01-01"	"2014"	NA	"1"	"Journal"	"ar"	"Article"	"145190"	"0"	"FALSE"	"254"	"13"	"3"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84907884220"	"SCOPUS_ID:84907884220"	"2-s2.0-84907884220"	"Quality index and Conilon coffee seedling growth under irrigation and hydroretentive"	"De Azevedo J."	"Revista Brasileirade Ciencias Agrarias"	"19811160"	"19810997"	"432-439"	"2014-01-01"	"2014"	"10.5039/agraria.v9i3a3310"	"0"	"Journal"	"ar"	"Article"	"19900193854"	"1"	"TRUE"	"255"	"9"	"3"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84949292851"	"SCOPUS_ID:84949292851"	"2-s2.0-84949292851"	"Noise in an urban setting - measurements, noise mapping, citizens' response to noise"	"Da Paz E."	"Urban Planning: Practices, Challenges and Benefits"	NA	NA	"119-172"	"2014-01-01"	"January 01, 2014"	NA	"0"	"Book"	"ch"	"Chapter"	"21100428385"	"0"	"FALSE"	"256"	NA	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84906057295"	"SCOPUS_ID:84906057295"	"2-s2.0-84906057295"	"Creating a drowning chain of survival"	"Szpilman D."	"Resuscitation"	"03009572"	"18731570"	"1149-1152"	"2014-01-01"	"September 2014"	"10.1016/j.resuscitation.2014.05.034"	"45"	"Journal"	"ar"	"Article"	"19064"	"0"	"FALSE"	"257"	"85"	"9"	NA	"24911403"	"S0300957214005759"	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84889852601"	"SCOPUS_ID:84889852601"	"2-s2.0-84889852601"	"Chemistry without borders: The energy challenges"	"Da Rocha G."	"Quimica Nova"	"01004042"	"16787064"	"1540-1551"	"2013-12-13"	"2013"	"10.1590/S0100-40422013001000010"	"8"	"Journal"	"ar"	"Article"	"21479"	"1"	"TRUE"	"258"	"36"	"10"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84887343917"	"SCOPUS_ID:84887343917"	"2-s2.0-84887343917"	"High prevalence of hepatitis a antibodies among recyclable waste pickers, central Brazil"	"Soares H."	"Revista do Instituto de Medicina Tropical de Sao Paulo"	"00364665"	"16789946"	"433-434"	"2013-11-01"	"November 2013"	"10.1590/S0036-46652013000600013"	"1"	"Journal"	"le"	"Letter"	"22364"	"1"	"TRUE"	"259"	"55"	"6"	NA	"24213200"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84883816509"	"SCOPUS_ID:84883816509"	"2-s2.0-84883816509"	"Small-scale water quality monitoring networks"	"Silva E."	"Journal of Coastal Research"	"07490208"	"15515036"	"1218-1223"	"2013-09-17"	"2013"	"10.2112/SI65-206"	"4"	"Journal"	"cp"	"Conference Paper"	"27374"	"0"	"FALSE"	"260"	NA	"SPEC. ISSUE 65"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84883756801"	"SCOPUS_ID:84883756801"	"2-s2.0-84883756801"	"Application of the DPSIR model for the diagnosis of an estuary of the Brazilian Northeast: A tool for local and regional management"	"Neto F."	"Journal of Coastal Research"	"07490208"	"15515036"	"986-990"	"2013-09-17"	"2013"	"10.2112/SI65-167"	"1"	"Journal"	"cp"	"Conference Paper"	"27374"	"0"	"FALSE"	"261"	NA	"SPEC. ISSUE 65"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84883803392"	"SCOPUS_ID:84883803392"	"2-s2.0-84883803392"	"Application of a probabilistic sediment transport model to guide beach nourishment efforts"	"Rollnic M."	"Journal of Coastal Research"	"07490208"	"15515036"	"1856-1861"	"2013-09-17"	"2013"	"10.2112/SI65-314"	"1"	"Journal"	"cp"	"Conference Paper"	"27374"	"0"	"FALSE"	"262"	NA	"SPEC. ISSUE 65"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84890160351"	"SCOPUS_ID:84890160351"	"2-s2.0-84890160351"	"Heart failure: Expressions of personal knowledge about the disease"	"De Freitas M."	"Revista da Escola de Enfermagem"	"00806234"	NA	"922-926"	"2013-08-01"	"August 2013"	"10.1590/S0080-623420130000400021"	"3"	"Journal"	"ar"	"Article"	"30008"	"1"	"TRUE"	"263"	"47"	"4"	NA	"24310691"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84877274928"	"SCOPUS_ID:84877274928"	"2-s2.0-84877274928"	"Rational use of water: Interdisciplinary actions in a rural school in the Brazilian semiarid"	"Santos Júnior J."	"Revista Ambiente e Agua"	"1980993X"	NA	"263-271"	"2013-05-13"	"2013"	"10.4136/ambi-agua.1075"	"4"	"Journal"	"ar"	"Article"	"21100239409"	"1"	"TRUE"	"264"	"8"	"1"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84878560608"	"SCOPUS_ID:84878560608"	"2-s2.0-84878560608"	"Spatial distribution of trachoma cases in the City of Bauru, State of São Paulo, Brazil, detected in 2006: Defining key areas for improvement of health resources"	"Macharelli C."	"Revista da Sociedade Brasileira de Medicina Tropical"	"00378682"	NA	NA	"2013-03-01"	"March 2013"	"10.1590/0037-8682-1632-2013"	"2"	"Journal"	"ar"	"Article"	"23092"	"1"	"TRUE"	"265"	"46"	"2"	NA	"23559341"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84873363860"	"SCOPUS_ID:84873363860"	"2-s2.0-84873363860"	"Development of a user-friendly interface routine in c++ for arithmetic and statistical processing of census data"	"Lourenço R."	"Acta Scientiarum - Technology"	"18062563"	"18078664"	"103-110"	"2013-02-11"	"2013"	"10.4025/actascitechnol.v35i1.13618"	"0"	"Journal"	"ar"	"Article"	"18300156736"	"1"	"TRUE"	"266"	"35"	"1"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84875487683"	"SCOPUS_ID:84875487683"	"2-s2.0-84875487683"	"Internationalization of universities: The need to navigate in foreign waters"	"Mariani A."	"Sao Paulo Medical Journal"	"15163180"	NA	"3-4"	"2013-01-01"	"2013"	"10.1590/S1516-31802013000100001"	"0"	"Journal"	"ed"	"Editorial"	"18825"	"1"	"TRUE"	"267"	"131"	"1"	NA	"23538588"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84878209319"	"SCOPUS_ID:84878209319"	"2-s2.0-84878209319"	"Social and environmental indexes to determine the impacts of closed neighbourhoods in Brazil"	"Pedrazzi F."	"WIT Transactions on Ecology and the Environment"	"17433541"	NA	"27-36"	"2013-01-01"	"2013"	"10.2495/SDP130031"	"0"	"Journal"	"ar"	"Article"	"5700191202"	"0"	"FALSE"	"268"	"173"	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84880300534"	"SCOPUS_ID:84880300534"	"2-s2.0-84880300534"	"Water consumption of 'Granada' peach tree with rootstock A9 in the southwest of Parana"	"Mezzalira E."	"Journal of Food, Agriculture and Environment"	"14590255"	"14590263"	"1417-1420"	"2013-01-01"	"2013"	NA	"0"	"Journal"	"ar"	"Article"	"3200147807"	"0"	"FALSE"	"269"	"11"	"2"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84876190110"	"SCOPUS_ID:84876190110"	"2-s2.0-84876190110"	"John Snow's legacy: Epidemiology without borders"	"Fine P."	"The Lancet"	"01406736"	"1474547X"	"1302-1311"	"2013-01-01"	"April 2013"	"10.1016/S0140-6736(13)60771-0"	"14"	"Journal"	"re"	"Review"	"16590"	"0"	"FALSE"	"270"	"381"	"9874"	NA	NA	"S0140673613607710"	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84868707167"	"SCOPUS_ID:84868707167"	"2-s2.0-84868707167"	"Simulation of assembly operations using interchangeable parts for OM education: A hands-on activity with water pipe fittings"	"Santos L."	"International Journal of Operations and Production Management"	"01443577"	NA	"1427-1440"	"2012-11-01"	"November 2012"	"10.1108/01443571211284179"	"8"	"Journal"	"ar"	"Article"	"20039"	"0"	"FALSE"	"271"	"32"	"12"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84875700190"	"SCOPUS_ID:84875700190"	"2-s2.0-84875700190"	"Knowledge regarding emergency management of avulsed teeth among elementary school teachers in Jaboatão dos Guararapes, Pernambuco, Brazil"	"De Lima Ludgero A."	"Indian Journal of Dental Research"	"09709290"	"19983603"	"585-590"	"2012-09-01"	"September 2012"	"10.4103/0970-9290.107331"	"8"	"Journal"	"ar"	"Article"	"25581"	"1"	"TRUE"	"272"	"23"	"5"	NA	"23422601"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84866339832"	"SCOPUS_ID:84866339832"	"2-s2.0-84866339832"	"The national policy for water resources and the national policy for health promotion in the context of public managers training"	"Patrício Z."	"Saude e Sociedade"	"01041290"	NA	"479-491"	"2012-04-01"	"April 2012"	"10.1590/S0104-12902012000200020"	"0"	"Journal"	"ar"	"Article"	"5700160328"	"1"	"TRUE"	"273"	"21"	"2"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84861214987"	"SCOPUS_ID:84861214987"	"2-s2.0-84861214987"	"A research agenda for helminth diseases of humans: Social ecology, environmental determinants, and health systems"	"Gazzinelli A."	"PLoS Neglected Tropical Diseases"	"19352727"	"19352735"	NA	"2012-04-01"	"April 2012"	"10.1371/journal.pntd.0001603"	"58"	"Journal"	"re"	"Review"	"11900154404"	"1"	"TRUE"	"274"	"6"	"4"	"e1603"	"22545168"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84864477023"	"SCOPUS_ID:84864477023"	"2-s2.0-84864477023"	"Program to avoid product leakage at source, fertilizer case"	"Ávila S."	"Chemical Engineering Transactions"	"22839216"	"22839216"	"447-452"	"2012-01-01"	"2012"	"10.3303/CET1226075"	"12"	"Journal"	"cp"	"Conference Paper"	"19600161818"	"0"	"FALSE"	"275"	"26"	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/83455225648"	"SCOPUS_ID:83455225648"	"2-s2.0-83455225648"	"Determination of the pattern of irrigation management practices in the irrigated perimeter of Baixo Acarau, Ceara, by multivariate analysis"	"Lopes F."	"IRRIGA"	"14137895"	"18083765"	"301-316"	"2011-12-19"	"2011"	NA	"2"	"Journal"	"ar"	"Article"	"4900152411"	"0"	"FALSE"	"276"	"16"	"3"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84857414194"	"SCOPUS_ID:84857414194"	"2-s2.0-84857414194"	"Social diagnosis and guidelines for coastal management in environmental protection areas of the amazon littoral (Amapá, Brazil)"	"Gomes R."	"Journal of Coastal Research"	"07490208"	"15515036"	"1331-1335"	"2011-12-01"	"2011"	NA	"6"	"Journal"	"cp"	"Conference Paper"	"27374"	"0"	"FALSE"	"277"	NA	"SPEC. ISSUE 64"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/80052860722"	"SCOPUS_ID:80052860722"	"2-s2.0-80052860722"	"Animal invaders in São Paulo state reservoirs"	"Rocha O."	"Oecologia Australis"	NA	"21776199"	"631-642"	"2011-09-01"	"September 2011"	"10.4257/oeco.2011.1503.14"	"12"	"Journal"	"ar"	"Article"	"19700175820"	"1"	"TRUE"	"278"	"15"	"3"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/80053198427"	"SCOPUS_ID:80053198427"	"2-s2.0-80053198427"	"Utilising biological geotextiles: Introduction to the BORASSUS project and global perspectives"	"Fullen M."	"Land Degradation and Development"	"10853278"	"1099145X"	"453-462"	"2011-09-01"	"September 2011"	"10.1002/ldr.1105"	"12"	"Journal"	"ar"	"Article"	"23239"	"0"	"FALSE"	"279"	"22"	"5"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84859074502"	"SCOPUS_ID:84859074502"	"2-s2.0-84859074502"	"Evaluation of an elementary teacher's knowledge about the topic tooth avulsion"	"Berti M."	"Pesquisa Brasileira em Odontopediatria e Clinica Integrada"	"15190501"	"19834632"	"381-386"	"2011-07-01"	"July 2011"	"10.4034/PBOCI.2011.113.12"	"1"	"Journal"	"ar"	"Article"	"19300156929"	"1"	"TRUE"	"280"	"11"	"3"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/79960053341"	"SCOPUS_ID:79960053341"	"2-s2.0-79960053341"	"Effects of a conditional cash transfer programme on child nutrition in Brazil"	"Paes-Sousa R."	"Bulletin of the World Health Organization"	"00429686"	"15640604"	"496-503"	"2011-07-01"	"July 2011"	"10.2471/BLT.10.084202"	"56"	"Journal"	"ar"	"Article"	"20913"	"1"	"TRUE"	"281"	"89"	"7"	NA	"21734763"	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/79958223018"	"SCOPUS_ID:79958223018"	"2-s2.0-79958223018"	"Diagnosis of solid waste management in the town of Dois Irmãos - Rio Grande do Sul, Brazil"	"Naime R."	"Revista Brasileira de Gestao e Desenvolvimento Regional"	NA	"1809239X"	"301-314"	"2011-06-14"	"2011"	NA	"0"	"Journal"	"ar"	"Article"	"7200153148"	"0"	"FALSE"	"282"	"7"	"2"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/84055218356"	"SCOPUS_ID:84055218356"	"2-s2.0-84055218356"	"As mútuas interfaces entre projetos e ações de educação ambiental e de gestão de recursos hídricos: Subsídios para políticas de estado"	"Saito C."	"Ambiente e Sociedade"	"1414753X"	NA	"213-227"	"2011-01-01"	"January/June 2011"	"10.1590/S1414-753X2011000100012"	"1"	"Journal"	"ar"	"Article"	"5600155441"	"1"	"TRUE"	"283"	"14"	"1"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/78650773075"	"SCOPUS_ID:78650773075"	"2-s2.0-78650773075"	"PET containers in Brazil: Opportunities and challenges of a logistics model for post-consumer waste recycling"	"Coelho T."	"Resources, Conservation and Recycling"	"09213449"	NA	"291-299"	"2011-01-01"	"January 2011"	"10.1016/j.resconrec.2010.10.010"	"48"	"Journal"	"re"	"Review"	"26424"	"0"	"FALSE"	"284"	"55"	"3"	NA	NA	"S0921344910002387"	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/78049460232"	"SCOPUS_ID:78049460232"	"2-s2.0-78049460232"	"Integrating land tenure, infrastructure and water catchment management in Sã Paulo's periphery: Lessons from a gaming approach"	"Ducrot R."	"Environment and Urbanization"	"09562478"	"17460301"	"543-560"	"2010-10-01"	"October 2010"	"10.1177/0956247810380168"	"1"	"Journal"	"ar"	"Article"	"20898"	"1"	"TRUE"	"285"	"22"	"2"	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/77954383119"	"SCOPUS_ID:77954383119"	"2-s2.0-77954383119"	"A socioeconomic and natural vulnerability index for oil spills in an Amazonian harbor: A case study using GIS and remote sensing"	"de Andrade M."	"Journal of Environmental Management"	"03014797"	NA	"1972-1980"	"2010-10-01"	"October 2010"	"10.1016/j.jenvman.2010.04.016"	"46"	"Journal"	"ar"	"Article"	"23371"	"0"	"FALSE"	"286"	"91"	"10"	NA	"20627540"	"S0301479710001179"	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/77954239461"	"SCOPUS_ID:77954239461"	"2-s2.0-77954239461"	"HSE for youth - Reinforcing an HSE culture to employees, families and communities in the oil and gas industry"	"Lopez J."	"Society of Petroleum Engineers - SPE International Conference on Health, Safety and Environment in Oil and Gas Exploration and Production 2010"	NA	NA	"1153-1158"	"2010-07-08"	"2010"	NA	"2"	"Conference Proceeding"	"cp"	"Conference Paper"	"21100496603"	"0"	"FALSE"	"287"	"2"	NA	NA	NA	NA	NA
"true"	"https://api.elsevier.com/content/abstract/scopus_id/77954229544"	"SCOPUS_ID:77954229544"	"2-s2.0-77954229544"	"Environmental permitting offshore Brazil - A new approach for oil &amp; gas activities"	"Soares C."	"Society of Petroleum Engineers - SPE International Conference on Health, Safety and Environment in Oil and Gas Exploration and Production 2010"	NA	NA	"2147-2155"	"2010-07-08"	"2010"	NA	"1"	"Conference Proceeding"	"cp"	"Conference Paper"	"19700175579"	"0"	"FALSE"	"288"	"3"	NA	NA	NA	NA	NA
